"","ID code","PDINY01","PDINY02","PDINY03","PDINY04","PDINY05","PDINY06","PDINY07","PDINY08","PDINY09","PDINY10","PDINY11","PDINY12","PDINY13","PDINY14","PDINY15","PDINY16","PDINY17","PDINY18","PDINY19","PDINY20","PDINY21","PDIDI01","PDIDI02","PDIDI03","PDIDI04","PDIDI05","PDIDI06","PDIDI07","PDIDI08","PDIDI09","PDIDI10","PDIDI11","PDIDI12","PDIDI13","PDIDI14","PDIDI15","PDIDI16","PDIDI17","PDIDI18","PDIDI19","PDIDI20","PDIDI21","PDIPR01","PDIPR02","PDIPR03","PDIPR04","PDIPR05","PDIPR06","PDIPR07","PDIPR08","PDIPR09","PDIPR10","PDIPR11","PDIPR12","PDIPR13","PDIPR14","PDIPR15","PDIPR16","PDIPR17","PDIPR18","PDIPR19","PDIPR20","PDIPR21","PDICO01","PDICO02","PDICO03","PDICO04","PDICO05","PDICO06","PDICO07","PDICO08","PDICO09","PDICO10","PDICO11","PDICO12","PDICO13","PDICO14","PDICO15","PDICO16","PDICO17","PDICO18","PDICO19","PDICO20","PDICO21"
"476","Z1gx0gxD","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","1","1","0","0","3","0","0","0","0","0","0","5","0","0","0","0","0","2","4","0","3","2","4","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","3","1","0","2","3","3","0","0","4","0","0","0","0","0","0","5","0","0","0","0","0","3","4","0","1","4","3"
"477","yOLStjI8","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","2","0","2","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","2","0","2","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","2","0","2","0","0","0"
"478","NDsd8h7O","1","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","3","3","0","0","0","1","0","0","1","0","0","0","4","0","1","0","0","0","0","0","3","3","3","0","0","0","2","0","0","1","0","0","0","4","0","1","0","0","0","0","0","2","2","1","0","0","0","3","0","0","3","0","0","0","3","0","4","0","0","0","0","0","2"
"479","kXBjk6sb","0","0","1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","1","1","0","0","4","0","0","3","0","0","0","0","0","0","0","4","0","0","2","0","0","5","2","0","0","4","0","0","4","0","0","0","0","0","0","0","4","0","0","2","0","0","5","5","0","0","5","0","0","1","0","0","0","0","0","0","0","3"
"480","16KykIX1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","1","0","0","0","3","0","0","0"
"481","5XQGtAMK","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","3","0","0","3","3","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","3","0","0","2","2","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","4","0","0","4","4","0","0","0","0","0","0","4","0","0","0","0"
"482","Clzmz1ew","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","2","0","0","0","0","1","0","0","0","0","0","5","0","0","0","2","0","2","0","0","0","1","0","0","0","0","2","0","0","0"
"483","T37gp0Sh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"484","PCXqJkrg","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485","yM8hLezM","1","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","3","0","2","0","0","3","1","0","0","0","0","0","0","1","0","0","4","0","1","0","0","3","0","2","0","0","3","3","0","0","0","0","0","0","2","0","0","3","0","1","0","0","3","0","2","0","0","4","5","0","0","0","0","0","0","5","0","0","5","0","1","0","0"
"486","yMbIQrco","1","1","1","1","0","1","1","0","0","0","0","0","0","1","1","1","1","0","0","1","0","1","1","5","1","0","1","1","0","0","0","0","0","0","1","1","3","1","0","0","3","0","3","5","5","5","0","5","5","0","0","0","0","0","0","1","5","3","2","0","0","3","0","5","3","5","5","0","5","5","0","0","0","0","0","0","5","5","4","5","0","0","5","0"
"487","fDnljDT8","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"488","N3YNqe0I","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"489","hh2HqzQk","0","0","1","1","0","1","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","2","2","0","3","3","0","0","0","0","2","0","2","2","0","0","0","0","0","0","0","0","1","2","0","3","2","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","1","1","0","3","3","0","0","0","0","2","0","3","3","0","0","0","0","0","0"
"490","evRm741c","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"491","1qH6pVgP","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"492","K4TUtUDp","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","3","0","0","0","3","0","0","2","0","0","0","0","3","1","0","0","0","0","0","2","0","2","0","0","0","1","0","0","2","0","0","0","0","3","1","0","0","0","0","0","2","0","4","0","0","0","1","0","0","4","0","0","0","0","1","2","0","0","0","0","0"
"493","7DOLJ9Rk","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"494","pLtSceK8","1","0","1","0","1","1","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","4","0","2","0","4","5","4","0","0","0","0","0","0","5","4","4","0","4","0","0","0","3","0","3","0","4","5","4","0","0","0","0","0","0","4","2","3","0","2","0","0","0","4","0","3","0","3","5","5","0","0","0","0","0","0","3","4","3","0","3","0","0","0"
"495","kZ3Vv1Je","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496","uQL3pPVE","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","2","0","0","0","3","0","1","0","0","0","2","3","0","0","2","0","0","0","3","0","0","2","0","0","0","3","0","1","0","0","0","3","3","0","0","2","0","0","0","3","0","0","3","0","0","0","3","0","1","0","0","0","2","2","0","0","1","0","0","0","2"
"497","fxF7IciI","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","4","0","0","1","3","0","1","0","0","0","0","0","0","1","0","3","4","0","0","0","0","3","0","0","3","5","0","3","0","0","0","0","0","0","3","0","1","3","0","0","0","0","4","0","0","4","4","0","4","0","0","0","0","0","0","3","0","3","2","0","0"
"498","2cAfq01B","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","3","2","5","5","4","1","1","5","1","5","3","2","5","5","1","3","3","2","1","5","2","2","2","5","3","4","1","1","3","1","2","2","2","3","3","1","3","3","2","1","3","5","4","1","4","5","3","1","1","3","1","3","2","1","4","5","3","3","3","1","1"
"499","NRphSLNs","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","2","4","0","0","0","1","0","0","3","3","0","0","1","0","0","0","0","0","0","0","0","3","4","0","0","0","1","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","3","4","0","0","0","1","0","0"
"500","3FqoYOE5","0","0","1","0","0","0","1","1","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","3","0","0","0","1","1","0","0","3","0","0","5","1","0","4","0","0","0","0","0","0","4","0","0","0","3","3","0","0","3","0","0","3","1","0","2","0","0","0","0","0","0","5","0","0","0","4","3","0","0","1","0","0","4","1","0","5","0","0","0","0"
"501","c0D6p7kV","1","1","1","0","0","1","1","1","1","1","0","1","0","0","0","0","1","1","0","1","0","1","1","1","0","0","1","1","1","1","1","0","1","0","0","0","0","4","5","0","2","0","3","1","4","0","0","5","5","3","4","2","0","5","0","0","0","0","3","1","0","1","0","3","5","4","0","0","5","5","5","5","5","0","5","0","0","0","0","5","1","0","1","0"
"502","Yx5W9uMC","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0"
"503","jT7w07oV","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","4","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","3","0","0","2","0"
"504","40bycEG4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"505","VOeY5qZR","0","0","1","0","1","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","3","0","4","2","3","0","0","4","0","0","0","0","4","0","3","0","0","0","0","0","0","3","0","3","3","4","0","0","2","0","0","0","0","2","0","3","0","0","0","0","0","0","4","0","3","3","4","0","0","4","0","0","0","0","3","0","2","0","0","0","0"
"506","37K7rthv","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","1","0","0","3","3","3","3","0","0","0","0","3","3","0","0","3","3","0","0","0","0","3","0","0","3","3","3","3","0","0","0","0","4","3","0","0","3","3","0","0","0","0","3","0","0","0","3","3","3","0","0","0","0","4","3","0","0","4","2","0","0","0","0","3","0","0"
"507","SVnFtQR8","1","0","1","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","2","0","1","0","0","2","2","0","0","0","0","0","0","1","0","1","0","0","2","0","0","1","0","1","0","0","5","4","0","0","0","0","0","0","1","0","1","0","0","1","0","0","3","0","5","0","0","1","2","0","0","0","0","0","0","4","0","3","0","0","1","0","0"
"508","Cr5IEjG7","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","3","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"509","0RmNMGeC","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"510","cmjC4Cg5","1","0","1","0","0","1","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","0","1","1","1","1","0","0","0","2","0","1","0","0","0","0","1","0","1","0","3","0","0","3","2","1","4","0","0","0","3","0","3","0","0","0","0","2","0","4","0","3","0","0","3","3","4","1","0","0","0","1","0","3","0","0","0","0","3","0"
"511","gLSYEHlc","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"512","gg0NgzX1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","1","1","1","0","0","0","0","2","0","0","1","1","0","1","0","0","1","0","0","4","0","3","3","2","0","0","0","0","2","0","0","2","2","0","1","0","0","3","0","0","3","0","2","1","1","0","0","0","0","4","0","0","4","5","0","4","0","0","5","0","0","4","0","2","3","2","0","0"
"513","ZFsN5GUZ","1","0","1","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","3","0","3","0","3","1","3","0","0","0","0","0","0","2","2","0","0","0","0","3","0","2","0","2","0","1","1","2","0","0","0","0","0","0","2","2","0","0","0","0","4","0","3","0","2","0","3","2","3","0","0","0","0","0","0","2","2","0","0","0","0","3","0"
"514","wRH4PFXH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"515","86BzgWgL","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","4","3","4","0","0","0","0","0","0","0","0","0","0","4","3","5","0","4","0","0","3","4","3","3","0","0","0","0","0","0","0","0","0","0","4","5","4","0","4","0","0","2","4","3","5","0","0","0","0","0","0","0","0","0","0","5","5","4","0","5","0","0","2"
"516","7ygemK70","1","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","3","3","0","3","3","0","4","0","4","0","0","0","3","0","0","2","1","0","0","0","0","3","4","0","3","3","0","3","0","3","0","0","0","2","0","0","3","2","0","0","0","0","4","4","0","3","4","0","2","0","4","0","0","0","3","0","0","3"
"517","5xsBthiz","0","0","1","1","0","1","0","0","1","1","0","0","0","1","1","1","1","0","1","0","0","0","0","3","4","0","2","0","0","2","3","0","0","0","2","2","4","2","0","3","0","0","0","0","2","3","0","1","0","0","1","3","0","0","0","2","2","3","2","0","1","0","0","0","0","3","2","0","1","0","0","1","2","0","0","0","2","2","3","3","0","1","0","0"
"518","VdO8I8Oq","1","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","3","0","3","0","0","0","0","0","1","1","0","0","0","0","3","0","0","3","0","0","0","2","0","2","0","0","0","0","0","3","1","0","0","0","0","3","0","0","3","0","0","0","2","0","3","0","0","0","0","0","4","4","0","0","0","0","3","0","0","2","0","0","0"
"519","K8lSgtX1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"520","yQhVrI65","1","0","1","1","0","1","0","1","0","0","1","0","1","0","0","1","0","1","0","0","0","2","0","2","4","0","1","0","1","0","0","2","0","4","0","0","1","0","3","0","0","0","1","0","3","3","0","4","0","4","0","0","3","0","4","0","0","3","0","3","0","0","0","2","0","3","2","0","4","0","4","0","0","4","0","2","0","0","0","0","4","0","0","0"
"521","9F4xhcmt","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522","uEuVAaxr","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"523","QdfuNpLB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"524","9GLETUwB","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"525","fyivN3oF","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","2","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"526","o67UplIA","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"527","2Y5GDSB7","1","0","1","1","0","1","1","0","0","0","0","0","0","0","1","1","0","1","1","0","0","4","0","3","4","0","3","3","0","0","0","0","0","0","0","4","2","0","4","4","0","0","4","0","2","4","0","2","3","0","0","0","0","0","0","0","3","2","0","4","3","0","0","2","0","4","2","0","1","3","0","0","0","0","0","0","0","2","5","0","4","1","0","0"
"528","Hx2T6fmd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0"
"529","0EoY8WfU","0","0","1","0","0","1","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","2","0","0","4","3","0","0","0","3","3","0","3","3","0","0","0","0","0","0","0","0","2","0","0","4","3","0","0","0","3","3","0","4","3","0","0","0","0","0","0","0","0","3","0","0","3","3","0","0","0","2","4","0","4","3","0","0","0","0","0","0"
